Name,X,Y,Z,Depth From,Depth To,Length,AL2O3,ALT,BAO,CAO,Reagente,FE2O3,Recuperacao,MGO,NB2O5,P2O5,SIO2,TIO2
DH272,856.57,1392.48,279.95,93,98,5,3.64,ALT3,0.07,21.27,681.25,19.70,12.31,6.11,0.16,13.08,16.79,6.10
DH272,856.57,1392.48,274.95,98,103,5,3.13,ALT3,0.07,22.48,722.00,18.38,13.32,7.46,0.11,14.61,16.60,4.27
DH272,856.57,1392.48,269.95,103,108,5,2.55,ALT3,0.07,20.65,699.00,19.16,13.38,8.80,0.10,12.61,19.04,4.13
DH272,856.57,1392.48,264.60,108,113.7,5.7,3.76,ALT3,0.12,14.72,716.00,20.61,13.38,8.52,0.11,8.64,23.70,6.14
DH272,856.57,1392.48,259.25,113.7,118.7,5,3.10,ALT4,0.11,21.31,710.50,13.81,13.38,11.10,0.07,8.56,26.34,3.77
DH272,856.57,1392.48,254.25,118.7,123.7,5,3.05,ALT4,0.11,19.89,702.75,14.81,13.14,11.94,0.07,6.55,27.92,4.37
DH272,856.57,1392.48,249.25,123.7,128.7,5,2.27,ALT4,0.09,20.78,710.00,15.14,13.38,10.72,0.09,6.57,24.90,5.24
DH272,856.57,1392.48,244.25,128.7,133.7,5,2.54,ALT4,0.11,16.05,722.00,21.17,13.33,7.06,0.09,5.75,24.28,8.72
DH272,856.57,1392.48,239.25,133.7,138.7,5,3.32,ALT4,0.15,14.27,733.75,23.61,13.30,5.25,0.09,7.96,24.03,7.41
DH272,856.57,1392.48,234.25,138.7,143.7,5,2.82,ALT4,0.14,15.68,722.00,22.24,13.32,7.66,0.12,6.03,24.39,7.44
DH272,856.57,1392.48,229.77,143.7,147.65,3.95,3.08,ALT4,0.16,14.54,716.00,20.78,13.38,8.31,0.11,6.17,24.82,8.11
DH272,856.57,1392.48,225.30,147.65,152.65,5,2.32,ALT5,0.18,22.54,698.50,15.44,13.38,9.70,0.08,6.92,23.84,4.63
DH272,856.57,1392.48,220.30,152.65,157.65,5,2.47,ALT5,0.12,20.39,702.75,14.89,13.14,11.72,0.08,8.55,23.48,4.27
DH272,856.57,1392.48,215.85,157.65,161.55,3.9,1.95,ALT5,0.11,23.17,710.00,13.64,13.65,10.93,0.10,10.05,22.02,3.79
DH274,2762.30,1549.70,424.54,0,5,5,36.40,ALT1,0.06,0.26,710.50,21.38,13.25,0.20,0.08,0.80,5.74,5.94
DH274,2762.30,1549.70,419.54,5,10,5,36.91,ALT1,0.10,0.21,710.50,20.47,13.25,0.13,0.07,0.95,9.92,5.11
DH274,2762.30,1549.70,414.54,10,15,5,33.54,ALT1,0.19,0.19,710.50,17.90,13.21,0.10,0.06,1.23,20.14,4.01
DH274,2762.30,1549.70,409.54,15,20,5,30.55,ALT1,0.23,0.20,717.00,16.50,13.32,0.10,0.06,1.38,26.69,3.65
DH274,2762.30,1549.70,404.54,20,25,5,29.21,ALT1,0.28,0.26,716.00,16.46,13.21,0.12,0.06,1.68,28.47,3.84
DH274,2762.30,1549.70,399.54,25,30,5,27.12,ALT1,0.43,0.41,727.25,18.27,13.10,0.15,0.08,2.37,27.06,4.64
DH274,2762.30,1549.70,394.54,30,35,5,24.51,ALT1,0.58,0.53,859.00,22.52,12.94,0.15,0.12,3.06,22.68,5.91
DH274,2762.30,1549.70,389.54,35,40,5,21.83,ALT1,0.57,0.50,711.50,25.95,11.96,0.19,0.15,3.04,19.84,8.14
DH274,2762.30,1549.70,384.42,40,45.25,5.25,13.80,ALT1,1.09,0.50,567.50,33.05,10.50,0.41,0.26,4.08,9.86,18.45
DH274,2762.30,1549.70,379.29,45.25,50.25,5,10.35,ALT2,2.01,0.40,576.00,40.63,10.47,0.46,0.24,4.77,6.11,17.31
DH274,2762.30,1549.70,374.29,50.25,55.25,5,4.67,ALT2,0.64,0.25,604.75,51.69,10.77,0.94,0.25,2.17,2.80,22.90
DH274,2762.30,1549.70,359.29,65.25,70.25,5,4.93,ALT2,0.38,0.30,751.25,47.28,11.31,0.49,0.38,2.30,5.02,23.25
DH274,2762.30,1549.70,349.29,75.25,80.25,5,6.25,ALT2,0.31,2.27,699.75,32.07,11.73,3.23,0.26,2.67,24.13,12.13
DH274,2762.30,1549.70,344.29,80.25,85.25,5,5.89,ALT2,0.30,3.00,699.25,36.07,11.73,2.08,0.27,3.57,18.05,15.16
DH274,2762.30,1549.70,339.92,85.25,89,3.75,3.97,ALT2,0.36,1.55,748.50,40.44,11.67,0.70,0.33,2.96,17.24,17.95
DH274,2762.30,1549.70,335.54,89,94,5,5.14,ALT3,0.47,5.81,681.00,33.08,11.94,1.86,0.23,5.78,20.51,11.31
DH274,2762.30,1549.70,330.54,94,99,5,7.91,ALT3,0.37,7.85,689.50,24.01,12.22,2.71,0.17,6.89,27.83,6.09
DH274,2762.30,1549.70,325.54,99,104,5,6.35,ALT3,0.18,9.75,674.75,19.20,13.67,7.53,0.14,7.26,26.86,6.56
DH274,2762.30,1549.70,320.54,104,109,5,5.33,ALT3,0.19,10.56,710.75,20.42,12.25,7.19,0.17,7.77,25.91,6.52
DH274,2762.30,1549.70,315.54,109,114,5,4.70,ALT3,0.19,9.15,738.00,21.98,13.33,5.98,0.12,6.40,28.61,7.89
DH274,2762.30,1549.70,310.54,114,119,5,6.07,ALT3,0.18,6.30,713.75,24.75,12.37,8.67,0.15,4.34,25.95,7.23
DH274,2762.30,1549.70,305.54,119,124,5,4.46,ALT3,0.20,6.61,729.75,29.63,12.30,6.10,0.20,4.36,23.23,10.19
DH274,2762.30,1549.70,300.54,124,129,5,5.36,ALT3,0.25,7.28,715.25,18.80,12.43,9.57,0.20,4.94,30.21,6.15
DH274,2762.30,1549.70,295.54,129,134,5,5.95,ALT3,0.24,6.47,715.75,20.02,12.43,8.99,0.19,4.51,29.03,8.20
DH274,2762.30,1549.70,290.04,134,140,6,2.80,ALT3,0.25,8.71,729.00,18.70,12.27,4.85,0.26,6.14,35.95,8.66
DH274,2762.30,1549.70,284.54,140,145,5,1.24,ALT4,0.09,20.83,692.25,15.95,12.23,7.55,0.15,5.60,22.26,8.54
DH274,2762.30,1549.70,280.54,145,148,3,0.91,ALT4,0.10,20.79,722.00,19.04,13.32,7.40,0.12,3.98,18.74,10.04
DH274,2762.30,1549.70,276.54,148,153,5,0.97,ALT5,0.15,22.94,692.25,20.72,12.24,6.12,0.15,2.57,14.46,8.81
DH274,2762.30,1549.70,271.54,153,158,5,2.22,ALT5,0.24,22.14,722.00,15.89,13.38,8.25,0.12,2.53,17.41,5.80
DH274,2762.30,1549.70,266.54,158,163,5,1.73,ALT5,0.17,17.93,698.50,20.33,13.38,9.42,0.13,2.04,20.63,6.92
DH274,2762.30,1549.70,262.07,163,166.95,3.95,1.44,ALT5,0.12,18.60,698.50,19.52,13.38,9.43,0.12,2.81,22.67,8.12
DH275,2023.03,923.42,385.72,0,5,5,27.43,ALT1,0.36,0.27,709.75,27.12,12.00,0.19,0.15,1.85,8.25,7.97
DH275,2023.03,923.42,380.32,5,10.8,5.8,22.66,ALT1,0.80,0.42,591.00,30.23,10.94,0.23,0.18,3.12,11.72,8.27
DH275,2023.03,923.42,374.92,10.8,15.8,5,14.58,ALT2,0.93,0.54,588.15,35.99,10.64,0.33,0.25,3.98,10.15,14.09
DH275,2023.03,923.42,369.92,15.8,20.8,5,10.11,ALT2,0.97,0.32,587.00,44.71,10.58,0.37,0.21,3.47,6.40,14.68
DH275,2023.03,923.42,364.92,20.8,25.8,5,8.81,ALT2,1.61,0.38,582.25,48.82,10.90,0.32,0.17,4.64,4.86,11.16
DH275,2023.03,923.42,359.92,25.8,30.8,5,9.20,ALT2,1.63,0.41,583.00,44.85,10.54,0.15,0.20,5.19,5.31,12.61
DH275,2023.03,923.42,354.82,30.8,36,5.2,9.49,ALT2,0.68,2.56,628.75,41.93,11.26,0.26,0.16,5.87,7.47,12.83
DH275,2023.03,923.42,349.72,36,41,5,7.28,ALT3,0.36,11.34,723.25,31.85,13.30,0.47,0.12,10.47,11.10,10.66
DH275,2023.03,923.42,344.72,41,46,5,5.91,ALT3,0.31,12.53,723.25,28.48,13.30,1.09,0.11,10.64,16.20,8.79
DH275,2023.03,923.42,339.72,46,51,5,6.31,ALT3,0.34,10.64,723.25,29.49,13.30,1.53,0.12,9.22,17.62,9.31
DH275,2023.03,923.42,334.72,51,56,5,5.75,ALT3,0.38,11.44,723.25,26.43,13.30,2.56,0.10,9.50,20.44,8.43
DH275,2023.03,923.42,329.72,56,61,5,5.34,ALT3,0.30,12.39,723.25,24.99,13.30,3.43,0.09,9.82,20.59,8.33
DH275,2023.03,923.42,324.72,61,66,5,4.99,ALT3,0.32,12.73,683.50,23.80,12.28,3.53,0.16,10.36,20.41,8.26
DH275,2023.03,923.42,319.72,66,71,5,3.95,ALT3,0.31,15.45,723.25,25.96,13.30,3.36,0.12,12.23,17.59,7.11
DH275,2023.03,923.42,314.72,71,76,5,3.76,ALT3,0.26,18.03,723.25,23.93,13.30,3.41,0.10,13.64,16.44,7.09
DH275,2023.03,923.42,309.72,76,81,5,4.50,ALT3,,18.06,736.75,21.23,13.30,4.24,0.09,13.49,17.77,6.56
DH275,2023.03,923.42,304.22,81,87,6,3.16,ALT3,0.17,17.05,699.00,17.05,13.38,8.81,0.06,9.81,26.60,4.65
DH275,2023.03,923.42,293.72,92,97,5,2.55,ALT4,0.16,15.81,698.50,17.11,13.38,9.38,0.08,8.56,28.03,5.20
DH275,2023.03,923.42,288.72,97,102,5,2.91,ALT4,0.17,17.88,715.50,15.85,13.38,10.22,0.05,8.61,27.47,4.60
DH275,2023.03,923.42,283.72,102,107,5,2.61,ALT4,0.14,16.83,702.75,14.36,13.14,11.78,0.05,4.17,33.06,4.04
DH275,2023.03,923.42,278.72,107,112,5,2.40,ALT4,0.14,19.87,710.50,13.99,13.38,11.16,0.05,6.26,29.78,3.95
DH275,2023.03,923.42,274.92,112,114.6,2.6,2.14,ALT4,0.17,21.30,710.00,13.63,13.38,10.56,0.06,5.98,27.99,3.91
DH275,2023.03,923.42,271.12,114.6,119.6,5,2.08,ALT5,0.28,21.83,725.50,14.12,13.38,9.93,0.05,6.75,27.36,3.52
DH275,2023.03,923.42,266.12,119.6,124.6,5,2.45,ALT5,0.26,19.45,715.50,16.43,13.38,10.25,0.06,4.99,27.61,4.39
DH275,2023.03,923.42,260.87,124.6,130.1,5.5,1.67,ALT5,0.30,19.80,698.50,17.35,13.38,9.74,0.06,4.10,28.01,4.07
DH276,2205.60,844.45,397.23,0,5,5,30.37,ALT1,0.25,0.24,717.00,23.82,13.21,0.15,0.11,1.46,10.39,6.58
DH276,2205.60,844.45,392.23,5,10,5,28.24,ALT1,0.48,0.29,703.50,22.97,13.01,0.14,0.11,2.02,17.37,6.10
DH276,2205.60,844.45,386.16,10,17.15,7.15,20.76,ALT1,0.83,0.44,588.00,29.68,10.87,0.24,0.17,3.09,16.37,8.88
DH276,2205.60,844.45,380.08,17.15,22.15,5,14.18,ALT2,1.13,0.42,585.75,37.25,10.74,0.20,0.15,3.58,11.76,12.04
DH276,2205.60,844.45,375.08,22.15,27.15,5,8.58,ALT2,1.06,0.38,578.00,46.61,10.59,0.21,0.21,3.61,5.77,14.76
DH276,2205.60,844.45,370.08,27.15,32.15,5,9.03,ALT2,1.06,0.56,579.00,47.76,10.59,0.26,0.20,4.56,5.40,13.02
DH276,2205.60,844.45,365.08,32.15,37.15,5,8.30,ALT2,1.09,0.78,572.25,47.39,10.74,0.18,0.17,5.64,4.43,12.59
DH276,2205.60,844.45,360.43,37.15,41.45,4.3,7.32,ALT2,0.89,0.79,587.50,48.58,10.67,0.27,0.20,5.03,5.78,12.85
DH276,2205.60,844.45,355.78,41.45,46.45,5,5.18,ALT3,0.48,12.63,704.25,29.61,12.97,0.95,0.10,11.54,14.77,9.38
DH276,2205.60,844.45,350.78,46.45,51.45,5,5.30,ALT3,0.55,12.30,858.25,27.97,12.83,1.71,0.11,10.90,17.47,8.42
DH276,2205.60,844.45,345.78,51.45,56.45,5,4.94,ALT3,0.53,13.35,853.50,24.07,13.06,3.18,0.10,11.06,19.84,7.75
DH276,2205.60,844.45,340.78,56.45,61.45,5,5.51,ALT3,0.45,12.78,721.00,24.71,13.28,3.22,0.10,10.49,19.49,8.04
DH276,2205.60,844.45,335.78,61.45,66.45,5,4.68,ALT3,0.31,13.53,733.75,21.33,13.30,5.00,0.09,10.22,22.48,7.57
DH276,2205.60,844.45,330.78,66.45,71.45,5,4.08,ALT3,0.27,12.81,733.75,21.71,13.33,5.49,0.10,9.30,24.34,6.76
DH276,2205.60,844.45,325.78,71.45,76.45,5,3.18,ALT3,0.24,10.68,738.00,19.87,13.33,5.86,0.12,7.26,31.92,6.26
DH276,2205.60,844.45,320.78,76.45,81.45,5,3.32,ALT3,0.24,10.63,722.00,20.04,13.33,6.95,0.08,6.56,32.85,5.44
DH276,2205.60,844.45,315.78,81.45,86.45,5,4.27,ALT3,0.30,11.12,738.00,23.42,13.33,6.47,0.08,7.99,25.52,5.67
DH276,2205.60,844.45,310.78,86.45,91.45,5,3.88,ALT3,0.32,7.93,722.00,24.20,13.33,7.19,0.10,5.63,28.83,6.03
DH276,2205.60,844.45,306.01,91.45,96,4.55,2.75,ALT3,0.32,13.19,699.00,20.58,13.38,8.53,0.10,7.13,28.17,5.10
DH276,2205.60,844.45,302.33,96,98.8,2.8,2.10,ALT4,0.46,19.53,717.00,13.47,13.32,10.56,0.06,4.79,27.71,4.21
DH276,2205.60,844.45,298.43,98.8,103.8,5,2.03,ALT5,0.20,19.70,698.50,17.11,13.38,9.29,0.07,4.39,26.00,4.60
DH276,2205.60,844.45,293.43,103.8,108.8,5,2.18,ALT5,0.41,19.21,699.00,17.27,13.38,9.04,0.06,4.39,26.69,4.08
DH276,2205.60,844.45,288.26,108.8,114.15,5.35,2.48,ALT5,0.67,18.79,820.75,16.05,12.99,9.49,0.05,5.09,26.78,3.96
DH283,1148.02,1480.52,358.49,0,5,5,29.21,ALT1,0.39,0.70,716.00,6.62,13.21,0.29,0.12,3.24,21.99,6.59
DH283,1148.02,1480.52,353.49,5,10,5,29.46,ALT1,0.43,0.53,720.75,13.26,13.16,0.19,0.09,2.67,27.82,4.66
DH283,1148.02,1480.52,348.49,10,15,5,25.41,ALT1,0.61,0.67,849.50,22.22,12.86,0.16,0.11,3.52,22.83,4.36
DH283,1148.02,1480.52,343.81,15,19.35,4.35,22.61,ALT1,0.89,0.94,600.50,26.63,10.91,0.17,0.15,5.07,17.90,5.13
DH283,1148.02,1480.52,339.14,19.35,24.35,5,13.24,ALT2,0.58,0.99,712.50,45.73,11.27,0.56,0.47,4.42,8.98,5.07
DH283,1148.02,1480.52,334.14,24.35,29.35,5,10.41,ALT2,0.45,0.73,764.25,52.06,12.23,0.80,0.40,3.70,7.35,5.29
DH283,1148.02,1480.52,329.14,29.35,34.35,5,6.00,ALT2,0.36,0.65,753.25,61.29,12.27,1.02,0.52,3.38,3.61,5.92
DH283,1148.02,1480.52,299.14,59.35,64.35,5,3.38,ALT2,0.33,0.37,753.25,64.68,12.27,1.47,0.40,2.44,2.66,9.06
DH283,1148.02,1480.52,269.14,89.35,94.35,5,2.86,ALT2,,0.52,704.50,40.54,12.27,0.92,0.25,2.62,30.23,6.17
DH283,1148.02,1480.52,263.81,94.35,100,5.65,2.87,ALT2,0.32,0.88,753.25,45.53,12.27,1.18,0.33,2.84,25.23,6.57
DH283,1148.02,1480.52,258.49,100,105,5,3.78,ALT3,0.32,9.55,704.50,39.00,12.27,1.45,0.25,9.39,14.56,6.66
DH283,1148.02,1480.52,253.49,105,110,5,4.80,ALT3,0.30,13.79,753.25,30.85,12.27,0.76,0.32,12.61,13.62,6.90
DH283,1148.02,1480.52,248.49,110,115,5,2.51,ALT3,0.23,17.07,732.00,27.27,12.27,0.55,0.37,14.29,19.40,4.06
DH283,1148.02,1480.52,243.49,115,120,5,13.19,ALT3,0.41,8.89,769.00,22.92,12.23,0.41,0.35,8.50,18.71,7.36
DH283,1148.02,1480.52,238.49,120,125,5,20.45,ALT3,0.35,3.19,683.75,17.68,13.81,0.36,0.14,4.05,29.64,5.05
DH283,1148.02,1480.52,233.49,125,130,5,5.60,ALT3,0.42,8.99,692.25,24.64,12.35,0.39,0.21,8.78,28.51,6.47
DH283,1148.02,1480.52,228.49,130,135,5,3.06,ALT3,0.20,11.39,704.50,27.42,12.27,0.61,0.24,9.19,29.45,5.13
DH283,1148.02,1480.52,223.49,135,140,5,5.45,ALT3,0.43,9.53,769.25,31.20,12.30,0.62,0.35,8.82,16.41,8.57
DH283,1148.02,1480.52,218.49,140,145,5,6.32,ALT3,0.38,10.43,753.25,32.70,12.27,0.50,0.37,10.14,12.70,9.50
DH283,1148.02,1480.52,213.49,145,150,5,4.57,ALT3,0.28,13.43,704.50,30.79,12.27,0.46,0.27,11.61,16.20,7.56
DH283,1148.02,1480.52,208.49,150,155,5,3.70,ALT3,0.23,14.59,753.25,26.31,12.27,0.54,0.30,12.00,20.99,7.55
DH283,1148.02,1480.52,203.87,155,159.25,4.25,5.41,ALT3,0.33,12.04,748.50,29.94,11.73,0.77,0.40,10.97,12.80,11.98
DH283,1148.02,1480.52,199.24,159.25,164.25,5,2.26,ALT4,0.17,18.61,732.00,23.66,12.27,1.11,0.54,14.19,20.63,6.94
DH283,1148.02,1480.52,194.24,164.25,169.25,5,3.06,ALT4,0.13,18.53,704.50,21.76,12.27,4.07,0.19,12.15,21.08,6.27
DH283,1148.02,1480.52,189.24,169.25,174.25,5,4.05,ALT4,0.14,17.86,689.50,23.53,12.22,3.29,0.18,12.12,18.88,6.60
DH283,1148.02,1480.52,184.24,174.25,179.25,5,4.53,ALT4,0.20,15.79,714.00,21.32,12.21,3.98,0.15,11.27,20.08,7.90
DH283,1148.02,1480.52,179.24,179.25,184.25,5,3.10,ALT4,0.13,18.92,733.75,18.08,13.30,5.05,0.11,12.51,23.54,5.69
DH283,1148.02,1480.52,174.24,184.25,189.25,5,4.47,ALT4,0.26,14.03,704.50,24.66,12.27,2.88,0.26,10.26,21.55,6.97
DH283,1148.02,1480.52,169.24,189.25,194.25,5,3.86,ALT4,0.18,14.92,704.50,21.32,12.27,3.22,0.25,10.68,25.81,6.32
DH283,1148.02,1480.52,164.24,194.25,199.25,5,3.38,ALT4,0.17,18.37,734.25,22.45,12.27,2.35,0.34,13.45,21.06,4.82
DH283,1148.02,1480.52,159.24,199.25,204.25,5,2.05,ALT4,0.09,15.44,704.25,15.45,12.31,7.06,0.16,9.14,34.54,3.49
DH283,1148.02,1480.52,154.24,204.25,209.25,5,2.37,ALT4,0.11,17.92,682.75,15.58,12.23,10.58,0.16,10.09,26.05,3.91
DH283,1148.02,1480.52,149.24,209.25,214.25,5,2.06,ALT4,0.10,15.69,713.75,16.86,12.22,10.55,0.27,8.76,28.24,3.62
DH283,1148.02,1480.52,144.24,214.25,219.25,5,1.98,ALT4,0.10,22.20,682.75,13.90,12.44,10.41,0.16,7.39,23.73,3.66
DH283,1148.02,1480.52,139.24,219.25,224.25,5,1.35,ALT4,0.11,26.58,682.75,10.32,12.49,11.08,0.16,6.07,18.87,2.82
DH283,1148.02,1480.52,134.19,224.25,229.35,5.1,0.79,ALT4,0.35,28.37,694.75,9.63,12.69,9.34,0.25,7.40,16.12,2.08
DH283,1148.02,1480.52,129.14,229.35,234.35,5,0.84,ALT5,0.16,24.50,695.75,14.01,12.64,10.19,0.17,8.34,17.23,2.27
DH283,1148.02,1480.52,124.14,234.35,239.35,5,0.94,ALT5,0.18,27.13,698.50,12.71,13.65,9.23,0.13,6.63,17.51,2.63
DH283,1148.02,1480.52,119.94,239.35,242.75,3.4,1.22,ALT5,0.18,29.33,699.00,10.15,13.65,8.63,0.06,6.04,17.04,2.62
DH285,4435.52,1623.29,406.30,0,5,5,28.70,ALT1,0.19,0.40,716.00,20.00,13.20,0.21,0.05,1.57,19.55,5.55
DH285,4435.52,1623.29,401.30,5,10,5,22.28,ALT1,0.23,0.50,722.50,28.20,13.40,0.16,0.06,2.62,18.26,6.98
DH285,4435.52,1623.29,396.80,10,14,4,14.16,ALT1,0.17,0.48,723.00,42.89,13.29,0.19,0.08,3.29,11.00,8.09
DH285,4435.52,1623.29,392.30,14,19,5,11.41,ALT2,0.28,0.77,703.25,41.25,11.63,0.40,0.20,4.84,6.42,16.68
DH285,4435.52,1623.29,387.30,19,24,5,9.87,ALT2,0.30,1.06,699.75,40.23,11.60,0.37,0.24,5.50,4.50,18.84
DH285,4435.52,1623.29,381.80,24,30,6,9.65,ALT2,0.24,6.64,706.50,29.13,11.66,2.04,0.15,7.69,13.62,14.49
DH285,4435.52,1623.29,376.30,30,35,5,7.94,ALT3,0.14,16.23,736.75,17.19,13.30,4.46,0.02,11.58,25.32,3.09
DH285,4435.52,1623.29,371.30,35,40,5,7.06,ALT3,0.17,17.43,722.00,13.91,13.33,7.14,0.03,12.09,25.15,3.16
DH285,4435.52,1623.29,366.30,40,45,5,6.41,ALT3,0.16,19.70,738.00,14.51,13.33,6.43,0.02,13.66,22.77,2.79
DH285,4435.52,1623.29,361.30,45,50,5,6.61,ALT3,0.13,16.50,738.00,18.19,13.33,6.04,0.03,10.40,25.62,3.37
DH285,4435.52,1623.29,356.30,50,55,5,7.10,ALT3,0.16,14.40,722.00,15.25,13.38,8.25,0.03,8.68,28.29,3.75
DH285,4435.52,1623.29,350.32,55,61.95,6.95,4.76,ALT3,,18.46,738.00,17.42,13.33,6.59,0.05,9.47,24.83,5.64
DH285,4435.52,1623.29,344.35,61.95,66.95,5,1.48,ALT4,0.06,21.12,722.00,18.74,13.38,7.78,0.09,5.83,27.38,8.93
DH285,4435.52,1623.29,339.35,66.95,71.95,5,1.39,ALT4,0.05,22.14,722.00,16.71,13.38,8.06,0.08,6.64,28.56,7.36
DH285,4435.52,1623.29,333.27,71.95,79.1,7.15,3.90,ALT4,0.11,20.00,725.50,12.87,13.38,9.99,0.03,7.03,30.56,3.92
DH285,4435.52,1623.29,327.20,79.1,84.1,5,4.67,ALT5,0.24,19.59,725.50,12.88,13.38,10.02,0.03,5.05,30.45,3.70
DH285,4435.52,1623.29,321.75,84.1,90,5.9,3.71,ALT5,0.19,20.92,716.00,13.99,13.38,8.39,0.02,2.79,31.69,5.41
DH287,4318.14,1417.77,407.41,0,5,5,23.99,ALT1,0.20,0.57,722.50,24.49,13.33,0.21,0.07,2.30,17.20,7.56
DH287,4318.14,1417.77,401.76,5,11.3,6.3,17.26,ALT1,0.18,0.57,714.90,32.29,12.67,0.26,0.11,3.00,13.09,13.61
DH287,4318.14,1417.77,396.11,11.3,16.3,5,13.06,ALT2,0.22,0.82,713.40,36.92,12.58,0.33,0.13,4.97,8.31,16.80
DH287,4318.14,1417.77,391.11,16.3,21.3,5,11.75,ALT2,0.17,0.61,701.00,37.08,11.55,0.42,0.18,4.08,8.36,20.20
DH287,4318.14,1417.77,385.01,21.3,28.5,7.2,4.34,ALT2,0.12,4.94,705.25,38.00,11.02,0.62,0.20,6.26,4.11,26.41
DH287,4318.14,1417.77,378.91,28.5,33.5,5,5.92,ALT3,0.11,12.33,674.50,24.85,13.04,1.94,0.14,10.81,14.36,14.77
DH287,4318.14,1417.77,373.91,33.5,38.5,5,4.76,ALT3,0.14,16.46,713.75,21.93,12.69,2.08,0.12,13.31,12.58,14.83
DH287,4318.14,1417.77,368.91,38.5,43.5,5,12.12,ALT3,0.36,5.97,675.65,29.76,13.04,0.40,0.14,7.19,11.75,14.43
DH287,4318.14,1417.77,363.91,43.5,48.5,5,7.03,ALT3,0.21,14.09,713.75,23.84,12.54,1.36,0.13,10.77,10.82,16.99
DH287,4318.14,1417.77,358.91,48.5,53.5,5,2.82,ALT3,0.09,22.27,713.75,21.61,12.54,1.72,0.10,13.75,8.71,17.27
DH287,4318.14,1417.77,355.06,53.5,56.2,2.7,1.80,ALT3,0.07,22.97,713.25,24.30,12.22,1.88,0.11,12.60,5.51,19.62
DH287,4318.14,1417.77,351.21,56.2,61.2,5,1.92,ALT4,0.09,19.61,729.25,15.99,12.69,4.02,0.12,9.17,21.84,15.16
DH287,4318.14,1417.77,346.21,61.2,66.2,5,2.24,ALT4,0.11,12.12,748.75,15.77,13.30,5.17,0.08,5.70,35.91,9.42
DH287,4318.14,1417.77,341.21,66.2,71.2,5,2.03,ALT4,0.10,19.68,733.75,17.40,13.30,5.16,0.07,5.71,23.75,10.29
DH287,4318.14,1417.77,335.21,71.2,78.2,7,1.42,ALT4,0.11,24.74,738.00,15.58,13.63,5.91,0.08,6.55,18.02,11.07
DH287,4318.14,1417.77,329.21,78.2,83.2,5,1.29,ALT5,0.10,23.61,713.00,17.04,12.98,7.24,0.09,5.91,18.78,12.44
DH287,4318.14,1417.77,324.26,83.2,88.1,4.9,1.61,ALT5,0.14,23.92,738.00,15.71,12.98,5.85,0.09,6.71,16.03,12.17
DH289,4329.28,1110.13,427.04,0,5,5,29.28,ALT1,0.15,0.34,716.00,18.30,13.21,0.16,0.05,1.33,21.03,5.02
DH289,4329.28,1110.13,422.04,5,10,5,28.73,ALT1,0.18,0.33,716.00,18.25,13.20,0.14,0.05,1.53,22.86,4.93
DH289,4329.28,1110.13,417.04,10,15,5,26.58,ALT1,0.33,0.48,722.50,19.81,13.16,0.14,0.05,2.34,25.11,5.56
DH289,4329.28,1110.13,412.04,15,20,5,24.57,ALT1,0.31,0.59,722.50,23.19,13.33,0.17,0.07,2.75,22.45,6.72
DH289,4329.28,1110.13,407.04,20,25,5,21.93,ALT1,0.24,0.59,722.50,27.43,13.44,0.19,0.08,2.96,19.29,8.67
DH289,4329.28,1110.13,402.94,25,28.2,3.2,17.65,ALT1,0.20,0.54,723.00,33.46,12.68,0.29,0.13,2.99,14.63,12.31
DH289,4329.28,1110.13,398.84,28.2,33.2,5,16.22,ALT2,0.21,0.46,714.90,33.77,12.72,0.19,0.11,3.16,14.06,13.75
DH289,4329.28,1110.13,393.84,33.2,38.2,5,12.87,ALT2,0.17,0.61,674.15,38.44,12.89,0.33,0.14,4.97,9.13,17.09
DH289,4329.28,1110.13,389.42,38.2,42.05,3.85,11.06,ALT2,0.21,1.20,713.75,44.13,12.69,0.45,0.13,6.57,5.77,14.86
DH289,4329.28,1110.13,384.99,42.05,47.05,5,7.35,ALT3,0.13,13.81,723.25,25.51,13.30,2.15,0.07,11.46,15.63,10.04
DH289,4329.28,1110.13,379.99,47.05,52.05,5,5.49,ALT3,0.09,15.04,723.25,22.14,13.30,3.56,0.07,10.99,21.83,7.72
DH289,4329.28,1110.13,374.99,52.05,57.05,5,3.83,ALT3,0.09,17.00,723.25,23.87,13.30,3.52,0.12,12.77,16.15,10.62
DH289,4329.28,1110.13,369.99,57.05,62.05,5,2.42,ALT3,0.07,16.39,723.25,31.63,13.34,1.71,0.13,12.51,12.06,11.73
DH289,4329.28,1110.13,365.84,62.05,65.35,3.3,3.05,ALT3,0.07,15.84,723.25,28.88,13.34,2.53,0.11,11.84,14.05,11.54
DH289,4329.28,1110.13,361.69,65.35,70.35,5,2.05,ALT4,0.08,19.79,738.00,18.26,12.72,5.81,0.11,9.07,21.52,12.21
DH289,4329.28,1110.13,356.69,70.35,75.35,5,1.89,ALT4,0.07,21.32,699.00,16.39,13.38,8.84,0.07,5.57,28.32,7.37
DH289,4329.28,1110.13,350.87,75.35,82,6.65,2.41,ALT4,0.08,22.13,698.50,14.33,13.38,9.72,0.04,5.31,29.60,5.54
DH289,4329.28,1110.13,343.99,82,89.1,7.1,1.85,ALT5,0.13,22.96,699.00,15.21,13.38,8.71,0.06,4.74,26.75,7.78
DH296,4217.39,2129.73,409.56,0,5,5,25.69,ALT1,0.28,0.29,722.50,18.70,13.16,0.18,0.05,1.82,23.30,5.14
